DATE,VEHICLE NO,CENTER NAME,INV NO,PARTY NAME,ITEM,BOX,NET,ICE/WATER,PAY WEIGHT,RATE,AMOUNT
2024-02-04,MH46BB9585,ALIBAG,4116.0,HEMANT KOLI,MANDELI TINY MIX,163,11992.0,857,9874.0,23.99,274072.0
2024-10-10,MH46CL9310,TALOJA,4117.0,VARAD VINAYAK,MUNDI,22,1022.0,43,668.0,2.73,2221.0
2024-06-16,MH01EE9329,BIGVAN,4118.0,NAGESHWAR FISHERIES,MIX FISH,86,5116.0,314,3618.0,16.37,74066.0
2025-04-14,MH43CA6444,TALOJA,4119.0,NAGESHWAR FISHERIES,NET HEKRU,46,2658.0,145,1920.0,24.37,43151.0
2024-12-06,MH46BB9585,ALIBAG,4120.0,JANVI SEA FOODS,DAMAGE MIX FISH,58,3241.0,277,2880.0,16.8,53088.0
2025-10-13,MH01EE9329,KASARA,4121.0,NAGESHWAR FISHERIES,MANDELI MIX,130,6104.0,263,6290.0,25.57,125926.0
2025-08-26,MH43AS9253,COLABA,4122.0,SADGURU SEA FOODS,TAINY MIX ,2,86.0,11,69.0,13.91,1359.0
2024-06-19,DD01G9519,ALIBAG,4123.0,AYAZ SEA FOOD,BOMBIL,6,119.0,11,133.0,18.22,2509.0
2024-08-18,MH46BB9585,TALOJA,4124.0,SADGURU SEA FOODS,TENGADA,11,89.0,29,65.0,12.45,1093.0
2024-10-05,DD01G9748,VASHI,4125.0,IMRAN SEA FOOD,PEDWA,5,311.0,7,318.0,26.01,7552.0
2024-06-23,MH48AY5649,VASAI,4126.0,JAI BALA JI,PRAWN HEAD AND SHEL,164,7070.0,1150,6075.0,1.97,8599.0
2025-08-15,MH01DR4354,VASAI,4127.0,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,18,923.0,57,768.0,1.85,1613.0
2024-07-05,MH43BP4644,COLABA,4128.0,NAGESHWAR FISHERIES,NET DISCO,131,6189.0,346,8460.0,27.62,160966.0
2024-09-20,MH46CL9310,TALOJA,4129.0,SANTOSH SEA FOODS,NET DISCO BANGD MIX,13,502.0,30,416.0,17.54,7734.0
2024-10-25,MH01CV1053,VASAI,4130.0,IMRAN SEA FOOD,TAINY MIX ,82,4200.0,472,3998.0,22.52,114320.0
2025-01-20,MH01EE9329,UTTAN,4131.0,NAGESHWAR FISHERIES,CHILAPI MUNDI,60,3182.0,183,2859.0,15.67,41978.0
2024-11-15,MH46CL9310,UTTAN,4132.0,VARAD VINAYAK,BOMBIL,12,496.0,42,511.0,16.68,10093.0
2024-02-25,MH46BB9585,ALIBAG,4133.0,NAGESHWAR FISHERIES,NET MIX FISH,47,3143.0,220,2219.0,19.65,49033.0
2025-09-06,MH43BP1008,KASARA,4134.0,JAY BALA JI ,HEKRU,100,4795.0,289,5594.0,23.98,129360.0
2025-07-26,MH46BM0698,BIGVAN,4135.0,NAGESHWAR FISHERIES,TAINY MIX ,21,883.0,82,1003.0,13.08,12640.0
2025-02-15,MH47AS8678,UTTAN,4136.0,HEMANT KOLI,LEFTY ,4,217.0,11,181.0,18.24,4801.0
2024-01-21,MH46CL8442,VASHI,4137.0,JANVI SEA FOODS,MIX FISH,LOOSE,3603.0,103,3327.0,27.15,69089.0
2025-09-10,MH46BB9585,ALIBAG,4138.0,JANVI SEA FOODS,NET FISH,LOOSE,4528.0,473,5318.0,23.05,110659.0
2024-11-02,MH43AS9253,TALOJA,4139.0,VARAD VINAYAK,PEDWA,21,441.0,59,463.0,17.67,8202.0
2024-10-01,MH46CL9310,VASAI,4140.0,VARAD VINAYAK,BANGDA CHILAPI MIX,14,525.0,41,507.0,2.19,1211.0
2025-03-06,MH43CK6444,KASARA,4141.0,NAGESHWAR FISHERIES,VAKTI,15,692.0,38,737.0,22.23,19091.0
2024-10-15,MH16B0576,TALOJA,4142.0,VARAD VINAYAK,BOMBIL MUNDI,20,760.0,43,905.0,3.12,2237.0
2025-02-08,MH42BP8377,BIGVAN,4143.0,SADGURU SEA FOODS,MIF FISH,78,3725.0,481,3719.0,15.5,52440.0
2025-03-27,MH16B0576,TALOJA,4144.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,1405.0,168,1226.0,2.14,2838.0
2025-08-21,MH16B0576,KASARA,4145.0,NAGESHWAR FISHERIES,MIX FISH,LOOSE,4570.0,286,4231.0,14.62,51301.0
2025-01-13,DD01G9519,TALOJA,4146.0,SADGURU SEA FOODS,NET HEKARU,167,8803.0,803,9858.0,18.28,173685.0
2025-01-01,MH48AY5649,VASAI,4147.0,JAI BALA JI,PRAWN HEAD AND SHEL,235,6737.0,1100,4972.0,1.95,8528.0
2025-02-27,MH46CL9768,KASARA,4148.0,DK KULAT,NET DISCO,20,1001.0,40,1020.0,22.34,25869.0
2025-09-24,MH05DK6520,COLABA,4149.0,HEMANT KOLI,MIX FISH,50,2378.0,119,1694.0,14.64,25279.0
2024-09-16,MH48AY5649,TALOJA,4150.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,29,1133.0,67,950.0,1.9,2118.0
2024-03-24,MH46CL9310,TALOJA,4151.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,LOOSE,553.0,42,625.0,2.1,1015.0
2024-03-02,MH46BM0698,DHULAI,4152.0,KETAN FISHERIES,SMALL CHILAPI,5,325.0,9,347.0,24.82,9138.0
2024-06-08,MH43CL9310,VASAI,4153.0,KETAN FISHERIES,PRAWN HEAD AND SHEL,161,6272.0,852,5662.0,2.2,11699.0
2025-09-14,MH46CL9310,DHULAI,4154.0,IMRAN SEA FOOD,MIX FISH,0.0,3147.0,359,3369.0,1.82,5900.0
2025-05-18,MH16B0576,TALOJA,4155.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,1416.0,190,1745.0,2.15,2775.0
2025-03-24,MH43CM6444,DHULAI,4156.0,KETAN FISHERIES,NET MIX FISH ,14,861.0,17,746.0,23.28,24211.0
2024-08-05,MH46CL9310,TALOJA,4157.0,KETAN FISHERIES,PRAWN HEAD AND SHEL,0.0,3917.0,435,3193.0,2.08,6708.0
2024-01-12,MH46BB9585,ALIBAG,4158.0,DATTA GHULE,NET FISH,215,10108.0,613,8276.0,23.29,257651.0
2024-03-23,MH48AG2108,VASAI,4159.0,JAY BALA JI ,PRAWN HEAD AND SHEL,194,6484.0,814,6107.0,1.84,12087.0
2024-02-18,MH43CL9310,TALOJA,4160.0,VARAD VINAYAK,MANDELI MIX FISH,LOOSE,1137.0,99,1090.0,2.18,2241.0
2024-05-23,MH01EE9329,COLABA,4161.0,NAGESHWAR FISHERIES,MUNDI,10,640.0,44,572.0,7.23,4189.0
2024-06-20,MH46BM0698,MADH,4162.0,SADGURU SEA FOODS,TENGDA,24,1179.0,200,1135.0,14.15,12248.0
2024-09-08,MH43CA6444,KASARA,4163.0,MG SEA FOODS,MIX FISH,177,10299.0,455,10857.0,14.83,172838.0
2025-09-13,MH46CL9310,TALOJA,4164.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,2994.0,385,2489.0,1.8,5178.0
2024-03-27,MH46BM0698,BIGVAN,4165.0,SANTOSH SEA FOODS,SMALL TENGADA,LOOSE,1967.0,180,1621.0,13.08,15611.0
2024-05-22,MH43CM6444,COLABA,4166.0,NAGESHWAR FISHERIES,CHIALPI,49,2887.0,163,2475.0,14.84,38807.0
2025-04-13,MH01CV1053,TALOJA,4167.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,532.0,47,463.0,1.97,797.0
2025-11-17,MH04FU2882,TALOJA,4168.0,AYAZ SEA FOOD,PRAWN HEAD AND SHEL,0.0,4139.0,390,3192.0,1.85,6110.0
2024-06-07,MH46BF8046,TALOJA,4169.0,NAGESHWAR FISHERIES,SMALL CHILAPI,20,711.0,65,832.0,2.06,1839.0
2025-06-10,MH43CL9310,TALOJA,4170.0,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,0.0,464.0,56,491.0,1.93,843.0
2025-11-23,MH46BB2928,VASHI,4171.0,SADGURU SEA FOODS,TARLI MIX,14,699.0,78,698.0,17.91,9616.0
2024-07-11,MH46BB2928,VASHI,4172.0,JAI BALA JI,CHIALPI,215,9211.0,1096,7090.0,16.06,148243.0
2025-06-01,MH43BP4644,KASARA,4173.0,DK KULAT,NET MIX FISH,42,2759.0,156,2248.0,22.33,44925.0
2025-12-26,MH43BP4644,KASARA,4174.0,IMRAN SEA FOOD,CHILAPI,58,3645.0,253,3324.0,19.29,63014.0
2025-08-19,MH46CL9310,TALOJA,4175.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,1540.0,168,1526.0,2.11,3145.0
2024-09-14,MH47AS8678,UTTAN,4176.0,HEMANT KOLI,DOMA  ,3,248.0,13,228.0,20.06,4474.0
2024-03-14,DD01G9748,TALOJA,4177.0,JAI BALA JI,MUNDI,5,243.0,21,178.0,9.64,2287.0
2024-12-11,MH43CA6444,KASARA,4178.0,NAGESHWAR FISHERIES,TENGADA,LOOSE,524.0,40,563.0,2.18,1260.0
2025-11-06,MH46BM1322,TALOJA,4179.0,JAI BALA JI,CHILAPI,2,421.0,6,392.0,13.12,4765.0
2024-03-01,MH43CM6444,KASARA,4180.0,NAGESHWAR FISHERIES,NET MIX FISH,188,12099.0,442,9481.0,27.46,314659.0
2025-08-15,MH46CL9310,TALOJA,4181.0,VARAD VINAYAK,MUNDI,13,424.0,42,261.0,8.41,2322.0
2025-08-28,MH47AS9253,KASARA,4182.0,JANVI SEA FOODS,NET MIX FISH,235,11613.0,414,8716.0,25.8,222772.0
2025-04-26,MH46BF8046,KASARA,4183.0,DK KULAT,MIX FISH,167,10447.0,581,11474.0,15.49,180916.0
2024-12-15,MH46BM1322,TALOJA,4184.0,SADGURU SEA FOODS,CHILAPI,2,336.0,6,331.0,13.14,5495.0
2024-04-04,MH46BB9585,ALIBAG,4185.0,KETAN FISHERIES,MIX FISH,129,7898.0,468,7072.0,17.64,158478.0
2024-02-22,MH05DK6520,TALOJA,4186.0,NAGESHWAR FISHERIES,BANGDA,LOOSE,3448.0,206,2978.0,22.44,76542.0
2024-06-20,MH46BB9585,ALIBAG,4187.0,JAY BALA JI ,NET FISH,180,9901.0,626,8880.0,23.8,289458.0
2024-12-09,MH43CA6444,KASARA,4188.0,SANTOSH SEA FOODS,MANDELI MIX,4,190.0,12,233.0,22.15,3538.0
2024-10-03,MH46CL9768,KASARA,4189.0,MG SEA FOODS,MIX FISH,207,10904.0,366,7682.0,15.41,143093.0
2024-11-10,MH46CL9310,TALOJA,4190.0,VARAD VINAYAK,BANGDA,10,577.0,27,487.0,17.25,9645.0
2024-12-18,MH46BB2928,UTTAN,4191.0,SADGURU SEA FOODS,DOMA MIX FISH DAMAGE,200,10830.0,1369,7356.0,12.09,84317.0
2024-02-16,MH48DC1805,UTTAN,4192.0,KETAN FISHERIES,MIX FISH,57,3819.0,209,3911.0,21.58,89287.0
2025-09-21,DD01G9748,MADH,4193.0,SADGURU SEA FOODS,CHILAPI ,11,469.0,36,427.0,11.36,5345.0
2024-05-21,MH05DK6520,UTTAN,4194.0,JANVI SEA FOODS,MANDELI TINY MIX,43,2307.0,160,2360.0,14.24,35129.0
2024-03-22,MH04FU2482,ALIBAGS,4195.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,9980.0,1027,8033.0,2.01,17704.0
2024-07-06,DD01G9519,UTTAN,4196.0,SADGURU SEA FOODS,TAINY MIX,LOOSE,1429.0,100,1573.0,16.98,29604.0
2024-10-20,MH04FU2482,KASARA,4197.0,VARAD VINAYAK,VAKTI,0.0,8201.0,1015,10389.0,2.12,14851.0
2025-09-15,MH01EE9329,KASARA,4198.0,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,56,2314.0,203,3064.0,14.09,40472.0
2025-06-26,MH16B0576,KASARA,4199.0,NAGESHWAR FISHERIES,MUNDI,2,123.0,6,147.0,7.84,1005.0
2025-08-24,MH47AS9253,TALOJA,4200.0,RAMAKANT AKHADE,MANDELI MIX ,0.0,2356.0,229,2013.0,1.9,3427.0
2024-10-15,MH46CL9310,TALOJA,4201.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,22,837.0,45,718.0,2.79,2133.0
2024-05-08,DD01G9519,UTTAN,4202.0,SADGURU SEA FOODS,TAINY MIX,LOOSE,1774.0,134,1495.0,16.66,20931.0
2024-01-10,MH48AG2108,TALOJA,4203.0,VARAD VINAYAK,BANGDA CHILAPI MIX,4,223.0,24,237.0,8.13,1887.0
2025-05-08,DD01G9748,VASAI,4204.0,SADGURU SEA FOODS,TENGADA,6,256.0,18,238.0,12.88,2942.0
2025-10-22,MH43CA6444,KASARA,4205.0,NAGESHWAR FISHERIES,MUNDI,3,154.0,7,140.0,8.58,1108.0
2025-02-16,MH48DC1805,UTTAN,4206.0,VARAD VINAYAK,BANGDA,68,3512.0,175,3927.0,22.61,73626.0
2025-12-17,MH46BB2928,KASARA,4207.0,NAGESHWAR FISHERIES,NET HEKARU,8,518.0,29,416.0,2.19,1014.0
2024-02-20,MH43CA6444,KASARA,4208.0,NAGESHWAR FISHERIES,CHILPAI,22,982.0,87,980.0,16.26,16656.0
2024-09-19,MH43CM6444,KASARA,4209.0,JANVI SEA FOODS,NET HEKRU,LOOSE,1637.0,95,1369.0,20.87,31863.0
2025-12-22,MH43CA6444,KASARA,4210.0,NAGESHWAR FISHERIES,NET HEKARU,95,3606.0,244,3393.0,22.89,110627.0
2025-05-06,MH43CK6444,KASARA,4211.0,MADAN SEA FOODS,DOMA MIX FISH,9,473.0,25,411.0,1.86,963.0
2024-06-20,MH16B0576,UTTAN,4212.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,1269.0,122,1242.0,2.05,2776.0
2024-10-20,MH46BB9585,ALIBAG,4213.0,JANVI SEA FOODS,NET FISH,102,5467.0,430,4057.0,22.36,132784.0
2025-10-22,MH46CL9310,TALOJA,4214.0,VARAD VINAYAK,CHILAPI,1,47.0,2,36.0,17.77,563.0
2024-08-24,MH46BB2928,VASAI,4215.0,SADGURU SEA FOODS,DOMA TARLI,228,11253.0,1759,8628.0,12.42,93124.0
2025-07-08,DD01G9519,ALIBAG,4216.0,SADGURU SEA FOODS,MIF FISH,39,2280.0,185,1670.0,18.67,31206.0
2025-08-03,MH04FU2482,TALOJA,4217.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,7237.0,856,7109.0,1.93,11310.0
2025-05-11,MH01EE9329,KASARA,4218.0,NAGESHWAR FISHERIES,CHILAPI MUNDI,20,788.0,61,651.0,1.83,1729.0
2024-05-14,MH01CV1053,DHULAI,4219.0,DK KULAT,NET MIX FISH,41,2445.0,148,2559.0,24.02,52632.0
2025-08-24,MH04FU2882,VASHI,4220.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,35,694.0,133,617.0,2.04,1303.0
2024-05-17,MH48AY5649,ALIBAG,4221.0,JANVI SEA FOODS,MANDELI MIX ,65,3315.0,218,3161.0,17.41,47746.0
2024-05-18,MH46CL9768,KASARA,4222.0,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,107,5800.0,355,5443.0,1.92,11794.0
2024-06-09,DD01G9519,ALIBAG,4223.0,SADGURU SEA FOODS,TAINY MIX,36,1642.0,142,1137.0,18.78,29744.0
2025-07-09,MH43CM6444,KASARA,4224.0,NAGESHWAR FISHERIES,MANDELI MIX,4,272.0,14,253.0,19.68,4395.0
2025-09-28,MH46CL9310,UTTAN,4225.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,2903.0,328,2587.0,1.93,6155.0
2024-03-20,MH01EE9329,KASARA,4226.0,NAGESHWAR FISHERIES,MIX FISH,LOOSE,3006.0,267,3108.0,13.71,32062.0
2024-09-17,MH43BP4644,MADH,4227.0,DATTA GHULE,NET MIX FISH,40,2809.0,189,2267.0,23.91,48060.0
2025-12-26,MH46CL9310,ALIBAG,4228.0,VARAD VINAYAK,TARLI MIX,LOOSE,583.0,42,718.0,1.85,1290.0
2024-12-06,MH47AS8678,UTTAN,4229.0,SADGURU SEA FOODS,MIX FISH,6,281.0,19,316.0,21.15,7346.0
2025-03-21,MH43CA6444,ALIBAG,4230.0,NAGESHWAR FISHERIES,PEDWA,24,1153.0,76,1014.0,17.57,18018.0
2024-11-20,MH47AS9028,TALOJA,4231.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,2414.0,190,1863.0,1.83,3869.0
2025-09-21,MH16B0576,KASARA,4232.0,NAGESHWAR FISHERIES,MUNDI,2,156.0,9,141.0,8.7,1017.0
2024-12-15,MH46BM0698,BIGVAN,4233.0,SADGURU SEA FOODS,CHIALPI,2,167.0,26,125.0,13.42,2049.0
2024-01-23,MH43CA6444,KASARA,4234.0,NAGESHWAR FISHERIES,MIX FISH,26,1446.0,52,1607.0,23.15,26563.0
2025-11-06,MH16B0576,TALOJA,4235.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,3968.0,430,3064.0,1.94,7200.0
2024-01-20,MH43CM6444,KASARA,4236.0,NAGESHWAR FISHERIES,NET DISCO,33,1626.0,85,1387.0,21.14,27949.0
2024-03-23,MH46CL9310,TALOJA,4237.0,SANTOSH SEA FOODS,PRAWN HEAD AND SHEL,0.0,3646.0,313,3660.0,2.09,6576.0
2025-05-14,MH04FU2482,TALOJA,4238.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,168,2160.0,302,1452.0,1.83,3076.0
2025-03-06,MH46BM0698,BIGVAN,4239.0,SADGURU SEA FOODS,SMALL TENGADA,35,1495.0,255,1463.0,13.81,21111.0
2025-12-11,MH16B0576,TALOJA,4240.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,4093.0,310,3141.0,1.84,8021.0
2025-11-01,MH46BB9447,ALIBAG,4241.0,JANVI SEA FOODS,MANDELI TINY MIX,53,2465.0,237,2310.0,18.72,38398.0
2024-03-24,MH46B2928,MADH,4242.0,SADGURU SEA FOODS,TARLI MIX,180,7592.0,723,8183.0,19.59,159605.0
2025-08-19,MH48DC1805,ALIBAG,4243.0,SADGURU SEA FOODS,BOMBIL,2,85.0,8,83.0,14.14,1103.0
2024-09-23,MH04FU2882,TALOJA,4244.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,43,768.0,139,552.0,1.99,1117.0
2025-04-17,MH43CA6444,KASARA,4245.0,NAGESHWAR FISHERIES,TAINY MIX,LOOSE,1526.0,109,1121.0,23.18,26401.0
2025-12-16,MH46AF8868,TALOJA,4246.0,IMRAN SEA FOOD,MIX FISH,LOOSE,12228.0,781,11983.0,27.61,237208.0
2025-12-27,MH43CK6444,KASARA,4247.0,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,9,416.0,33,398.0,1.81,955.0
2025-11-23,MH46AF8868,COLABA,4248.0,DK KULAT,MIX FISH ,LOOSE,1318.0,58,1328.0,25.69,26605.0
2025-11-07,MH46CL9310,TALOJA,4249.0,VARAD VINAYAK,CHILAPI,11,447.0,29,373.0,15.48,7016.0
2025-10-27,MH43CM6444,KASARA,4250.0,NAGESHWAR FISHERIES,MIX FISH,4,201.0,14,215.0,21.68,5271.0
2024-02-16,MH46BB9585,COLABA,4251.0,JANVI SEA FOODS,TAINY MIX ,45,3824.0,281,2622.0,17.9,57875.0
2024-10-11,MH43CL9310,VASAI,4252.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,45,1684.0,57,1518.0,2.03,3383.0
2025-10-24,MH01CV1053,ALIBAG,4253.0,RAMAKANT AKHADE,NET HEKRU,76,4181.0,332,3543.0,18.05,89709.0
2024-04-25,MH46BM0698,VASHI,4254.0,JAI BALA JI,PRAWN HEAD AND SHEL,211,7329.0,867,5117.0,1.87,12383.0
2025-09-21,MH43CA6444,KASARA,4255.0,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,8,461.0,29,400.0,2.05,881.0
2025-12-25,MH46CL9310,TALOJA,4256.0,JAI BALA JI,HEKRU,0.0,1773.0,223,1589.0,1.99,4197.0
2024-03-21,MH48AY5649,KASARA,4257.0,MADAN SEA FOODS,PRAWN HEAD AND SHEL,0.0,1512.0,113,1397.0,1.92,2526.0
2025-07-11,DD01G9519,BIGVAN,4258.0,SADGURU SEA FOODS,SMALL TENGADA,4,172.0,23,142.0,17.47,2945.0
2025-01-14,MH01EE9329,KASARA,4259.0,NAGESHWAR FISHERIES,MIX FISH,LOOSE,4170.0,290,4968.0,16.32,63242.0
2025-04-02,MH47AS9028,TALOJA,4260.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,41,640.0,152,655.0,2.19,954.0
2025-06-24,DD01G9519,ALIBAG,4261.0,SADGURU SEA FOODS,DAMAGE MIX FISH,8,436.0,57,381.0,15.73,6872.0
2025-03-18,MH46BB9585,MADH,4262.0,JANVI SEA FOODS,NET BANGDI,LOOSE,2045.0,116,1747.0,23.34,33960.0
2024-06-28,MH43CA6444,KASARA,4263.0,MG SEA FOODS,SMALL TENGADA,LOOSE,9390.0,402,9849.0,14.65,135603.0
2024-05-02,MH43CL9310,TALOJA,4264.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,581.0,45,525.0,1.98,1046.0
2024-08-09,DD01G9748,ALIBAGS,4265.0,SADGURU SEA FOODS,DOMA MIX FISH,LOOSE,3282.0,277,2878.0,17.05,45332.0
2025-08-23,MH47AS9028,TALOJA,4266.0,VARAD VINAYAK,BOMBIL MUNDI,21,708.0,44,719.0,3.2,2691.0
2025-03-22,MH46CL8442,MADH,4267.0,JAI BALA JI,MIX FISH,61,2636.0,170,2935.0,18.62,61424.0
2024-09-19,MH46BB9585,DHULAI,4268.0,JANVI SEA FOODS,NET FISH,208,12443.0,800,9339.0,26.96,226347.0
2024-07-04,MH46CL9310,TALOJA,4269.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,17,653.0,43,679.0,1.83,1015.0
2024-05-13,DD01G9748,ALIBAG,4270.0,VARAD VINAYAK,DOMA MIX FISH,72,3169.0,404,2885.0,17.14,49964.0
2024-12-11,MH01CV1431,DHULAI,4271.0,KETAN FISHERIES,HEKRU,16,1008.0,16,1063.0,24.94,21015.0
2024-03-08,MH46CL8442,ALIBAG,4272.0,KETAN FISHERIES,MIX FISH,48,3302.0,204,3261.0,17.6,59580.0
2025-09-23,MH46BM1322,TALOJA,4273.0,KETAN FISHERIES,NET MIX FISH ,1,482.0,6,330.0,11.02,5766.0
2024-05-07,MH04FU2482,TALOJA,4274.0,VARAD VINAYAK,VAKTI,151,1607.0,232,1637.0,2.18,2821.0
2024-01-19,MH43CL9310,TALOJA,4275.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,2893.0,248,2379.0,1.97,5855.0
2024-11-02,MH46CL8442,BIGVAN,4276.0,SADGURU SEA FOODS,NET BANGDI,36,1829.0,238,2158.0,14.4,21536.0
2024-04-17,MH47AS9253,KASARA,4277.0,NAGESHWAR FISHERIES,DOMA MIX FISH DAMAGE,9,445.0,44,557.0,7.73,3884.0
2024-09-25,MH46BB9585,ALIBAG,4278.0,JANVI SEA FOODS,NET FISH,217,9495.0,610,11626.0,25.97,210401.0
2025-09-18,MH48DC1805,BIGVAN,4279.0,VARAD VINAYAK,NET MIX FISH,9,590.0,29,653.0,20.33,11889.0
2025-06-19,MH46BM1322,TALOJA,4280.0,SADGURU SEA FOODS,TENGADA,8,112.0,24,72.0,11.96,983.0
2025-11-20,MH43CA6444,KASARA,4281.0,NAGESHWAR FISHERIES,MANDELI MIX,35,1515.0,78,1146.0,20.83,38456.0
2025-03-28,MH43CA6444,KASARA,4282.0,NAGESHWAR FISHERIES,TENGDA,4,215.0,10,192.0,19.16,3434.0
2025-12-16,MH48AY5649,MADH,4283.0,VARAD VINAYAK,NET BANGDI,40,1462.0,57,1929.0,2.18,2856.0
2025-12-11,MH43CM6444,TALOJA,4284.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,151,1550.0,262,1751.0,1.98,3118.0
2025-12-19,DD01G9519,ALIBAG,4285.0,SADGURU SEA FOODS,TARLI MIX,80,5055.0,309,3927.0,20.25,84368.0
2025-08-01,MH43CA6444,TALOJA,4286.0,NAGESHWAR FISHERIES,NET MIX FISH,17,875.0,60,922.0,17.45,15700.0
2024-09-17,MH05DK6520,ALIBAGS,4287.0,JANVI SEA FOODS,BANGDA CHILAPI MIX,LOOSE,2688.0,120,2437.0,15.84,29069.0
2024-07-15,DD01G9748,TALOJA,4288.0,SADGURU SEA FOODS,TENGADA,10,120.0,27,87.0,10.8,850.0
2025-07-10,MH43CA6444,VASAI,4289.0,MG SEA FOODS,MIX FISH,187,10873.0,550,12020.0,16.18,141770.0
2024-05-13,MH46CL9310,TALOJA,4290.0,VARAD VINAYAK,DOMA  ,18,614.0,65,444.0,16.21,7301.0
2025-07-16,MH01EE9329,KASARA,4291.0,NAGESHWAR FISHERIES,NET DISCO,11,535.0,34,592.0,8.17,4059.0
2025-08-17,DD01G9748,ALIBAG,4292.0,NAGESHWAR FISHERIES,BOMBIL,1,100.0,9,89.0,13.81,1121.0
2025-09-16,MH17BD0661,VASAI,4293.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,130,3481.0,163,3305.0,2.06,6922.0
2024-10-10,MH01DR4354,KASARA,4294.0,DK KULAT,PRAWN HEAD AND SHEL,147,6432.0,707,7847.0,26.32,206395.0
2025-04-14,MH46B2928,BIGVAN,4295.0,DK KULAT,MIX FISH,LOOSE,1632.0,77,1808.0,21.57,37336.0
2025-11-14,MH46BM1322,TALOJA,4296.0,SADGURU SEA FOODS,CHILAPI,1,392.0,5,448.0,11.24,5721.0
2024-07-06,MH43CA6444,DHULAI,4297.0,NAGESHWAR FISHERIES,PRAWN HEAD AND SHEL,LOOSE,393.0,28,526.0,2.14,1017.0
2024-08-13,MH46BM0698,BIGVAN,4298.0,SADGURU SEA FOODS,SMALL TENGADA,34,1966.0,247,1459.0,11.86,16842.0
2025-05-05,DD01G9519,VASHI,4299.0,SADGURU SEA FOODS,MIF FISH,52,2571.0,146,2007.0,17.14,31920.0
2025-01-05,MH46BB9585,VASHI,4300.0,DATTA GHULE,LEFTY ,181,8515.0,616,7852.0,16.78,169319.0
2024-11-28,MH43CA6444,TALOJA,4301.0,NAGESHWAR FISHERIES,NET DISCO,76,3146.0,176,3089.0,22.0,88983.0
2024-04-04,MH46BF8046,UTTAN,4302.0,MG SEA FOODS,MANDELI MIX FISH,LOOSE,123.0,5,95.0,19.97,2005.0
2024-03-23,MH43CA6444,KASARA,4303.0,NAGESHWAR FISHERIES,CHILAPI,28,1736.0,58,1201.0,25.27,29018.0
2025-09-27,MH16B0576,TALOJA,4304.0,AYAZ SEA FOOD,MUNDI,LOOSE,209.0,29,223.0,9.27,1746.0
2024-09-28,MH43CA6444,COLABA,4305.0,NAGESHWAR FISHERIES,MUNDI,3,130.0,6,155.0,8.71,910.0
2024-06-11,MH46BU1946,BIGVAN,4306.0,JANVI SEA FOODS,MUNDI,138,8127.0,885,5412.0,14.09,79960.0
2024-07-20,MH17BD0661,VASAI,4307.0,JANVI SEA FOODS,PRAWN HEAD AND SHEL,153,3336.0,188,3733.0,2.18,6565.0
2025-09-22,MH43CK6444,KASARA,4308.0,MADAN SEA FOODS,NET MIX FISH,38,2449.0,141,2150.0,25.64,59335.0
2025-12-11,MH48AY5649,TALOJA,4309.0,VARAD VINAYAK,PRAWN HEAD AND SHEL,0.0,3742.0,328,2881.0,2.01,5097.0
2025-02-28,MH43CA6444,VASHI,4310.0,NAGESHWAR FISHERIES,NET DISCO,3,209.0,11,225.0,22.48,4323.0
2025-12-26,MH43CA6444,DHULAI,4311.0,NAGESHWAR FISHERIES,NET DISCO,57,4185.0,218,3700.0,24.9,82209.0
